PAIS,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTRATO,PROCESO,ETAPA,YEAR,MES,MES.1,MINERAL,TITULAR,UNIDAD,UNIDAD DE MEDIDA,Valor,ORO-PLATA_gF
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,EMPRESA DE SERVICIOS GENERALES JUVID S.R.L.,DOS ESTRELLAS,g Fino,1164,1164
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,CONTRATISTAS MINEROS D & GS SOCIEDAD ANONIMA CERRADA - CONTRATISTAS MINEROS D & GS S.A.C.,CHAVINSA Nº 1-B,g Fino,1328.325,1328.325
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,GLOBAL JHUNIOR E.I.R.L.,EMAQUSA-1,g Fino,1368.0573,1368.0573
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,MINERA AURIFERA CAYCHIVE CENTRAL S.A.,CABECERA CAYCHIVE 2000 - A,g Fino,1398.97,1398.97
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,MINERA JOSE MANUEL INVERSIONES S.C.R.L.,DILAN,g Fino,1464.695,1464.695
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,FARFAN VASQUEZ RAUL,SAN HILARIO,g Fino,1473.56,1473.56
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,PERCOQ INVERSIONES E.I.R.L.,FRANMAR,g Fino,1566.13,1566.13
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,INVERSIONES YBAC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INVER YBAC S.R.L.,MARCO DOS,g Fino,1622.845,1622.845
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,OROSEL METAL PERU E.I.R.L.,CUATRO MILPAS,g Fino,2040.745,2040.745
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,EMPRESA MINERA FORTUNATO MATILDE ASOCIADOS S.R.L.,GALLO DE ORO 2002-I,g Fino,2047.95,2047.95
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,CARITA LOPEZ CONSTANTINA,GAVILAN DE ORO Nº 2,g Fino,2098.05,2098.05
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,INVERSIONES VIOBAC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CECILIO GREGORIA V,g Fino,2380.04,2380.04
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,EMPRESA MINERA MARCELO´S SRL,CECILIO GREGORIA A,g Fino,2546.205,2546.205
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,MINERA AURIFERA SUR AMAZONICO SRL.,CABECERA CAYCHIVE 2000,g Fino,2552.175,2552.175
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,FEBRERO,2,ORO,INVERSION AMAZONICO MENJA E.I.R.L.,BUENA FORTUNA -2000,g Fino,2572.425,2572.425
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,BARRIOS VELASCO REIMUNDO REDI,LOS CINCO REBELDES,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CONTRATISTAS MINERAS SARMATH S.A.C,EMAQUSA-2-A,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CONTRERAS MAMANI JUAN LUIS,LIRIOS VI,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CORPORACION CAYETANA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CORPCA S.R.L.,CECILIO GREGORIA Y,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMICONS WILLIAMS S.A.C.,9 DE SETIEMBRE A,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMICONS WILLIAMS S.A.C.,CHAVINSA Nº 1,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA MINERA MAYTE S.A.C.,LAURA IV,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,GRUPO MINERO H & R SOCIEDAD ANONIMA CERRADA - GRUPO MINERO H & R S.A.C.,AGUILA DE ORO 2003,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,GUZMAN LIRA FELIPE ASCENCION,JASIRA,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,INVERSIONES Y MAQUINARIAS HM S.A.C. - INVERMAQ HM S.A.C.,CYNTHIA DOS,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,INVERSIONES YBAC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INVER YBAC S.R.L.,MARCO DOS,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,JBC CORPORACION S.R.L.,CECILIO GREGORIA J,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,LAURA BEJAR JULIA,COOPERACION 2002,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA EXPLORACIONES JAVIER E.I.R.LTDA,ANDRES WILFREDO,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA EXPLORACIONES JAVIER E.I.R.LTDA,EL DORADO Nº 2,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA JOSE MANUEL INVERSIONES S.C.R.L.,MINERA TRANSOCEANICA DOS,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,QUIJHUA QUISPE JUAN,VIRGILIO,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,QUISPE QUISPE ISMAEL,PLAYA CLINTON,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,HUANCA HUANCA LUIS,SAN VICENTE,g Fino,195,195
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,QUISPE MAMANI FULGENCIO NARCISO,MASSIEL I,g Fino,198.94,198.94
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,QUISPE QUISPE ISMAEL,GAVILAN DE ORO N° 1A-4,g Fino,206.85,206.85
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,JHEMI & NATANIEL MAQUINARIAS SOCIEDAD ANONIMA CERRADA,INVERSIONES JM,g Fino,243.54,243.54
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,INVERSIONES MINERAS FAVIC SOCIEDAD ANONIMA CERRADA,YOVANITA I,g Fino,284.13,284.13
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CORPORACION FERJU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,IGOR 2003 DOS,g Fino,373.23,373.23
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA ZEUUS SOCIEDAD ANONIMA CERRADA - MINERA ZEUUS S.A.C.,LA ESPERANZA-B,g Fino,417.9,417.9
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,SUMERINDE MAMANI VERONICA,GALLO DE ORO 2002-K,g Fino,433.999566,433.999566
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA MINERA CRISTIAN MARLY SOCIEDAD ANÒNIMA CERRADA -EMPRESA MINERA CRISTIAN MARLY S.A.C.,JEANNE LINDA XXVII,g Fino,455.4,455.4
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,SUMERINDE MENDOZA PERCY RICHAR,SAN PEDRO 93 A,g Fino,465.5,465.5
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA AURIFERA REY DE SALEM SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - AURIFERA REY DE SALEM,EXPLORACIONES DIEGO,g Fino,513.185,513.185
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA MINERA LUCAS S.C.R.L.,THRILLER,g Fino,560.56,560.56
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA MINERA GRUS YOSEAN E.I.R.L.,MESON VIII,g Fino,641.52,641.52
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA MINERA LUCAS S.C.R.L.,GLASA III,g Fino,656.6,656.6
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,INVERSIONES SILCAR RJS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,GALLO DE ORO 2002 IB,g Fino,684.56,684.56
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA QUIYAN E.I.R.L.,ACUMULACION SEÑOR DE LOS MILAGROS,g Fino,702.305,702.305
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,SANGAMA SALAS SUSI,GOYMAR,g Fino,764.4,764.4
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CRUZ HERMOZA VICTORIA,APU HUAIHUARAN,g Fino,776,776
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERIA E INVERSIONES NUEVO SAN JOSE S.A.C.,ESCORPION SIETE,g Fino,798.835,798.835
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,FARFAN VASQUEZ RAUL,SAN HILARIO,g Fino,812.625,812.625
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,APARICIO QUISPE MARIO,MAJU 2006,g Fino,824.9999175,824.9999175
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA DE SERVICIOS GENERALES JUVID S.R.L.,DOS ESTRELLAS,g Fino,834.2,834.2
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,AMPUERO HUAQUISTO DAMIAN ALFREDO,PUERTO BELEN,g Fino,983.58,983.58
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CORPORACION ESMERALDA DE ORO S.A.C.,GANDY & MARILUZ II,g Fino,1001.965,1001.965
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CORPORACION YU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CORYU S.R.L,MARISELA 2,g Fino,1013.905,1013.905
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,OROSEL METAL PERU E.I.R.L.,CUATRO MILPAS,g Fino,1138.28,1138.28
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,B & P CONTRATISTAS S.A.C.,ACUMULACION FLOR DE MARIA,g Fino,1188.03,1188.03
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,GLOBAL JHUNIOR E.I.R.L.,EMAQUSA-1,g Fino,1459.378776,1459.378776
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,PERCOQ INVERSIONES E.I.R.L.,FRANMAR,g Fino,1568.12,1568.12
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,GOYA E.I.R.L.,ALUVIAL 93-B,g Fino,1691.5,1691.5
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CONTRATISTAS MINEROS D & GS SOCIEDAD ANONIMA CERRADA - CONTRATISTAS MINEROS D & GS S.A.C.,CHAVINSA Nº 1-B,g Fino,1764.234,1764.234
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA MINERA MARCELO´S SRL,CECILIO GREGORIA A,g Fino,1876.57,1876.57
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMPRESA MINERA FORTUNATO MATILDE ASOCIADOS S.R.L.,GALLO DE ORO 2002-I,g Fino,1993.005,1993.005
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EMICONS WILLIAMS S.A.C.,BELLA ESPERANZA,g Fino,2046.7,2046.7
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,EXPLORACIONES NALUC EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,MESON,g Fino,2071.59,2071.59
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA JOSE MANUEL INVERSIONES S.C.R.L.,DILAN,g Fino,2314.75,2314.75
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,INVERSIONES EXZEL S.A.C.,CARMEN,g Fino,2486.511,2486.511
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,AURIFERA DAVID RUBY S.C.R.L.-AURIFERA DAVID RUBY S.R.L.,GALLO DE ORO 2002-B,g Fino,2638.74,2638.74
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,NICONSTA COMPAÑIA MINERA S.A.C.,CHAVINSA Nº 2-H,g Fino,2652.605,2652.605
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,CARITA LOPEZ CONSTANTINA,GAVILAN DE ORO Nº 2,g Fino,2830.89,2830.89
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA AURIFERA SUR AMAZONICO SRL.,CABECERA CAYCHIVE 2000,g Fino,2896.445,2896.445
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,INVERSIONES VIOBAC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CECILIO GREGORIA V,g Fino,2974.055,2974.055
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,INVERSION AMAZONICO MENJA E.I.R.L.,BUENA FORTUNA -2000,g Fino,3091.905,3091.905
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,MARZO,3,ORO,MINERA AURIFERA CAYCHIVE CENTRAL S.A.,CABECERA CAYCHIVE 2000 - A,g Fino,3787.965,3787.965
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,BARRIOS VELASCO REIMUNDO REDI,LOS CINCO REBELDES,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,CONTRATISTAS MINERAS SARMATH S.A.C,EMAQUSA-2-A,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,CONTRERAS MAMANI JUAN LUIS,LIRIOS VI,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,EMICONS WILLIAMS S.A.C.,9 DE SETIEMBRE A,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,EMICONS WILLIAMS S.A.C.,CHAVINSA Nº 1,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,EMPRESA MINERA GRUS YOSEAN E.I.R.L.,MESON VIII,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,FARFAN VASQUEZ RAUL,SAN HILARIO,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,GRUPO MINERO H & R SOCIEDAD ANONIMA CERRADA - GRUPO MINERO H & R S.A.C.,AGUILA DE ORO 2003,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,GUZMAN LIRA FELIPE ASCENCION,JASIRA,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,INVERSIONES SILCAR RJS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,GALLO DE ORO 2002 IB,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,INVERSIONES VIOBAC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CECILIO GREGORIA V,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,JBC CORPORACION S.R.L.,CECILIO GREGORIA J,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,LAURA BEJAR JULIA,COOPERACION 2002,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,MINERA EXPLORACIONES JAVIER E.I.R.LTDA,ANDRES WILFREDO,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,MINERA EXPLORACIONES JAVIER E.I.R.LTDA,EL DORADO Nº 2,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,MINERA JOSE MANUEL INVERSIONES S.C.R.L.,MINERA TRANSOCEANICA DOS,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,MINERA QUIYAN E.I.R.L.,ACUMULACION SEÑOR DE LOS MILAGROS,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,MINERA ZEUUS SOCIEDAD ANONIMA CERRADA - MINERA ZEUUS S.A.C.,LA ESPERANZA-B,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,OROSEL METAL PERU E.I.R.L.,CUATRO MILPAS,g Fino,0,0
PERÚ,MADRE DE DIOS,MANU,HUEPETUHE,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,ABRIL,4,ORO,QUIJHUA QUISPE JUAN,VIRGILIO,g Fino,0,0
